Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00027,0,220,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00177,0,221,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00076,0,222,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00146,0,223,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00144,0,224,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00178,0,225,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00148,0,226,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00188,0,227,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00093,0,228,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00235,0,229,3,VA,M - Motor Vehicle Accidents,07-August-2024,13-August-2024,14-August-2024,20-August-2024,21-August-2024,Not Booked,1
VA M00130,0,230,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00125,0,231,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00018,0,232,14,VA,M - Motor Vehicle Accidents,06-August-2024,12-August-2024,19-August-2024,26-August-2024,,06-August-2024,0
VA M00147,0,233,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00172,0,234,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00143,0,235,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00153,0,236,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00112,0,237,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00041,0,238,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00105,0,239,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00101,0,240,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
VA M00203,0,241,5,VA,M - Motor Vehicle Accidents,12-August-2024,19-August-2024,26-August-2024,,,Not Booked,1
