Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00205,0,117,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00253,0,118,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00356,0,119,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M00399,0,120,20,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,Not Booked,1
VA M00280,0,121,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00207,0,122,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00225,0,123,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00373,0,124,2,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,10-September-2024,11-September-2024,12-September-2024,Not Booked,1
VA M00270,0,125,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00227,0,126,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00271,0,127,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00243,0,128,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00393,0,129,9,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00363,0,130,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,1
VA M00238,0,131,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00352,0,132,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M00390,0,133,6,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00224,0,134,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
