Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00276,0,117,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00272,0,118,2,VA,M - Motor Vehicle Accidents,09-September-2024,04-September-2024,16-September-2024,05-September-2024,23-September-2024,Not Booked,1
VA M00232,0,119,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00387,0,120,11,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00372,0,121,2,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,10-September-2024,11-September-2024,12-September-2024,Not Booked,1
VA M00244,0,122,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00357,0,123,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M00353,0,124,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M00247,0,125,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00376,0,126,1,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,06-September-2024,10-September-2024,11-September-2024,Not Booked,1
VA M00235,0,127,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00224,0,128,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00270,0,129,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00210,0,130,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00373,0,131,2,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,10-September-2024,11-September-2024,12-September-2024,Not Booked,1
VA M00241,0,132,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00209,0,133,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00246,0,134,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
