Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00380,0,121,1,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,06-September-2024,10-September-2024,11-September-2024,Not Booked,1
VA M00260,0,122,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00221,0,123,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00396,0,124,30,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,Not Booked,1
VA M00370,0,125,3,VA,M - Motor Vehicle Accidents,04-September-2024,10-September-2024,11-September-2024,17-September-2024,18-September-2024,Not Booked,1
VA M00256,0,126,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00207,0,127,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00209,0,128,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00252,0,129,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00281,0,130,2,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,10-September-2024,11-September-2024,12-September-2024,Not Booked,1
VA M00227,0,131,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00273,0,132,2,VA,M - Motor Vehicle Accidents,09-September-2024,04-September-2024,16-September-2024,05-September-2024,23-September-2024,Not Booked,1
VA M00202,0,133,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00203,0,134,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
