Court File number,Unmet demand (months),Lottery ranking,Hearing Length (days),Registry ID,Court Class,First Choice Date,Second Choice Date,Third Choice Date,Fourth Choice Date,Fifth Choice Date,Date booked,New unmet demand (months)
VA M00246,0,113,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00386,0,114,10,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00238,0,115,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00395,0,116,8,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00381,0,117,15,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00260,0,118,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00233,0,119,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00231,0,120,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00205,0,121,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00356,0,122,4,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,30-September-2024,,03-September-2024,0
VA M00273,0,123,2,VA,M - Motor Vehicle Accidents,09-September-2024,04-September-2024,16-September-2024,05-September-2024,23-September-2024,Not Booked,1
VA M00242,0,124,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00223,0,125,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00271,0,126,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00389,0,127,6,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00385,0,128,12,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00207,0,129,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00394,0,130,15,VA,M - Motor Vehicle Accidents,03-September-2024,09-September-2024,16-September-2024,23-September-2024,30-September-2024,03-September-2024,0
VA M00255,0,131,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00372,0,132,2,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,10-September-2024,11-September-2024,12-September-2024,Not Booked,1
VA M00256,0,133,5,VA,M - Motor Vehicle Accidents,09-September-2024,16-September-2024,23-September-2024,30-September-2024,,30-September-2024,0
VA M00377,0,134,1,VA,M - Motor Vehicle Accidents,04-September-2024,05-September-2024,06-September-2024,10-September-2024,11-September-2024,Not Booked,1
